,username,query_date,report_name,doc,start_date,end_date,is_period
3860,001039,2017-02-22,001039,ODS_CLM_0560,2016-12-31,2016-12-31,True
3861,001039,2017-02-22,001039,ODS_CLM_0560,2017-01-31,2017-01-31,True
3862,001039,2017-02-22,001039,ODS_CLM_0560,2016-10-01,2016-10-01,True
3863,001039,2017-02-22,001039,ODS_CLM_0560,2017-03-01,2017-03-01,True
3864,001039,2017-02-22,001039,ODS_CLM_0561,2017-01-31,2017-01-31,True
3980,001039,2017-02-22,001039,ODS_CLM_0570,2017-01-31,2017-01-31,True
3981,001039,2017-02-22,001039,ODS_CLM_0580,2017-01-31,2017-01-31,True
3982,001039,2017-02-22,001039,ODS_CLM_0430,2017-01-01,2017-01-01,True
3983,001039,2017-02-22,001039,ODS_CLM_0430,2017-01-31,2017-01-31,True
6086,001039,2017-02-22,001039,ODS_CLM_0560,2016-10-01,2016-10-01,True
6087,001039,2017-02-22,001039,ODS_CLM_0560,2016-10-31,2016-10-31,True
6088,001039,2017-02-22,001039,ODS_CLM_0560,2016-01-31,2016-01-31,True
6089,001039,2017-02-22,001039,ODS_CLM_0560,2017-03-01,2017-03-01,True
